OBJID,RA,DEC,IMG_URL,REDSHIFT,P_ELLIPTICAL,P_SPIRAL,UMAG,GMAG,IMAG,ZMAG,LOG_MASS,R90_ARCSEC,AXIAL_RATIO,LOCAL_DENSITY,NEARCLUSTER_DIST,NEARCLUSTER_MASS,G-R
587729387152539663,182.4767762,60.04060332,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=182.476776217&dec=60.0406033177,0.0605144,0.80727488,0.15274356,-18.79241371,-20.51572037,-21.64450645,-21.92568016,10.65992737,6.58622408,0.52510333,4.99E-02,2.76002765,8.13E+13,7.74E-01
587733603188670714,234.6262496,47.05097631,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=234.626249566&dec=47.0509763086,0.0706206,0.93426454,0.05079721,-19.33105659,-21.04554176,-22.14737701,-22.41106987,10.86509132,6.74201632,0.74750364,1.38E-01,6.74986076,5.51E+13,7.58E-01
587738569249390696,206.1825321,13.8597416,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=206.182532097&dec=13.8597415991,0.0804118,0.92271626,0.04272734,-19.15714645,-20.93825722,-22.06519699,-22.32789993,10.84396648,5.28395653,0.65759856,-3.42E-02,-999,-9.99E+02,7.70E-01
587731521735098459,118.0580155,29.3397742,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=118.058015504&dec=29.339774198,0.0614123,0.80389714,0.16384314,-18.92886162,-20.09334564,-20.82173157,-21.0360508,10.03001213,4.11524248,0.82872558,5.45E-01,1.19464433,1.24E+14,5.13E-01
587732134845612138,170.7133547,51.12953998,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=170.713354716&dec=51.1295399823,0.0483787,1,0,-18.73676682,-20.51036072,-21.6467247,-21.92409325,10.66625118,10.45487213,0.85289317,-3.85E-03,22.97035599,3.42E+14,7.68E-01
587729158983909692,234.8056632,3.03316326,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=234.8056632&dec=3.03316326325,0.0629387,0.84652072,0.10548345,-18.32270813,-20.06521416,-21.19400024,-21.47745132,10.51250839,6.76237106,0.69717604,5.12E-02,51.56304169,2.50E+14,7.53E-01
588013383815790667,177.053596,52.70620128,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=177.053596043&dec=52.7062012824,0.0491702,0.81473756,0.18526243,-19.22499466,-20.78546906,-21.93330193,-22.20377159,10.74399376,9.9976759,0.59319913,7.28E-01,13.7052269,3.42E+14,7.65E-01
588011097262588029,170.7254001,61.32326461,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=170.725400135&dec=61.3232646149,0.0462531,1,0,-18.60344505,-20.38952255,-21.56461334,-21.84423447,10.6327486,6.95293379,0.68756294,-4.78E-01,21.95333481,4.96E+13,7.88E-01
588015509811298450,11.51096678,0.4832403,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=11.5109667823&dec=0.483240304395,0.0654444,0.87848914,0.08216197,-18.77873421,-20.284132,-21.39964676,-21.69994354,10.56395435,7.16332006,0.98220402,-2.72E-01,27.49601555,2.72E+14,7.62E-01
588010879833079932,180.6167758,5.45993414,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=180.616775778&dec=5.45993414222,0.0773213,0.95920813,0.04079181,-19.4258709,-20.96960258,-22.11873245,-22.37009048,10.85126305,7.93190002,0.87202626,1.86E-01,8.16214371,2.47E+14,7.82E-01
588017992296562788,195.5732127,10.4738744,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=195.573212693&dec=10.4738744018,0.0845021,0.85868609,0.14131387,-19.40534401,-20.83371544,-21.70550537,-21.97878838,10.69585323,9.01232529,0.94163048,-8.32E-01,-999,-9.99E+02,6.08E-01
587739380451704961,220.3711704,29.11327191,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=220.371170415&dec=29.113271913,0.0740764,0.85922974,0.10194966,-19.14570427,-20.86071968,-22.07334518,-22.35207748,10.82673836,6.03828859,1,-6.64E-01,-999,-9.99E+02,8.14E-01
587733440509640926,232.8216666,45.51838886,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=232.821666602&dec=45.5183888629,0.0700846,0.83055204,0.09034427,-18.3451004,-19.89674759,-20.9064312,-21.18804741,10.33820724,4.28922081,0.92042494,6.35E-01,6.14607096,1.95E+13,7.10E-01
587738195574980892,114.8669366,46.28839115,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=114.86693657&dec=46.2883911536,0.0822674,0.97368419,0,-19.31236076,-20.95075989,-22.0168438,-22.25797653,10.82011795,7.85955334,0.88259447,-3.09E-01,52.987854,1.53E+14,7.50E-01
587727180059508917,358.7413637,-9.34821266,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=358.74136369&dec=-9.34821266264,0.074189,0.81401378,0.09056288,-17.94750214,-19.76107216,-20.91294098,-21.24720001,10.36978245,3.14190531,0.63561732,1.11E+00,0.24788333,1.81E+14,7.90E-01
587729387135500422,125.5276446,41.50909782,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=125.527644571&dec=41.5090978173,0.0596233,0.94545448,0.03636364,-19.08077431,-20.79649162,-21.9075489,-22.15294075,10.76106644,7.17789984,0.58457446,5.26E-01,7.72847033,1.21E+13,7.54E-01
588297864721137798,148.6519387,41.57681009,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=148.651938687&dec=41.5768100885,0.0698481,0.86340916,0.13659088,-18.85309982,-20.4666214,-21.57289696,-21.85585213,10.64201355,8.60005283,0.93831855,-1.33E-01,17.85801888,1.53E+14,7.61E-01
587736619322507477,235.3194381,30.17775643,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=235.319438095&dec=30.1777564287,0.082515,0.82857138,0.1428571,-20.01150131,-21.94507408,-23.14307785,-23.36963272,11.29778099,14.72359371,0.9014495,3.30E-01,13.88221645,1.86E+15,7.92E-01
588017711512682632,211.5801443,48.55765344,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=211.580144341&dec=48.5576534404,0.0634674,0.87124652,0.1287535,-19.06052971,-21.02961159,-22.22913933,-22.48393631,10.92484856,10.19741058,0.7817995,9.97E-01,13.99001884,2.63E+14,7.90E-01
588018089468231778,235.3639491,33.82885674,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=235.363949093&dec=33.8288567437,0.0690271,0.82824641,0.17175359,-18.64401054,-20.62563515,-21.65632629,-21.99823952,10.70601654,10.40620899,0.54320425,1.15E-01,8.84888649,1.49E+14,8.13E-01
587733604265296092,242.0188652,43.16347171,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=242.018865204&dec=43.1634717113,0.0849343,0.94999999,0.025,-20.08342361,-22.08410454,-23.29787445,-23.57520866,11.3279705,14.17751026,0.66697872,8.50E-01,32.30626678,1.86E+15,8.07E-01
588017109686681703,188.6004003,46.34948683,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=188.600400344&dec=46.3494868251,0.0486949,0.82015491,0.14128673,-18.06361961,-19.63789558,-20.59193039,-20.87936974,10.23973751,6.02917099,0.96567845,-9.22E-01,34.26873398,3.06E+13,6.76E-01
587734948593336382,155.862764,10.60350546,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=155.862764017&dec=10.6035054558,0.0438099,0.84608728,0.15391284,-19.4267807,-21.0388279,-22.07309723,-22.29093552,10.82019615,9.69244099,0.55149573,2.20E-01,21.08318901,1.94E+13,7.06E-01
587726014540480619,199.1787325,1.88259987,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=199.178732497&dec=1.88259986736,0.0695161,0.89226121,0.07267429,-19.43161774,-21.16159058,-22.2140789,-22.44851303,10.90898037,9.63293648,0.88288438,4.76E-01,29.55963516,4.40E+13,7.32E-01
587738570310221897,175.7765878,15.56695164,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=175.776587772&dec=15.5669516441,0.0702229,0.93994546,0.02362738,-20.18826294,-21.692873,-22.67056656,-22.88692093,11.05109501,6.64031982,0.85506433,2.30E-01,1.24973571,1.12E+14,6.92E-01
587727231058968663,24.4663752,-9.09655345,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=24.4663752042&dec=-9.09655344815,0.070597,0.8406052,0.12357495,-18.6399231,-20.45551682,-21.50468636,-21.76567459,10.60618591,5.11316586,0.76392561,8.16E-02,63.61963272,3.55E+14,7.11E-01
588297865805299839,181.1070237,48.59697462,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=181.107023723&dec=48.5969746161,0.0648148,0.80709583,0.11659602,-19.01799774,-20.61102104,-21.74515533,-22.04901886,10.68739128,7.51865053,0.78216094,9.82E-01,0.41768295,6.23E+13,7.77E-01
587732771043016882,153.6289018,8.16719732,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=153.628901832&dec=8.16719731512,0.0743291,0.83333337,0.1333333,-18.40056992,-20.22504044,-21.37819672,-21.68107605,10.56319141,3.55107069,0.81112278,-1.07E+00,31.11416435,4.52E+14,7.81E-01
587741531717500997,185.8192673,28.96174883,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=185.819267297&dec=28.9617488316,0.0613923,0.84042561,0.11768167,-19.4450779,-21.17939949,-22.27849579,-22.51741791,10.91854763,10.88679314,0.73480201,-2.69E-01,-999,-9.99E+02,7.55E-01
587730774946808525,323.2954766,11.87482549,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=323.295476597&dec=11.8748254896,0.0625944,0.88559341,0.08911894,-19.64977837,-21.39959526,-22.57694435,-22.83791924,11.03805637,9.9581356,0.84625411,-1.92E-02,67.39298248,4.57E+14,7.90E-01
588017722257178679,189.726764,43.42005294,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=189.726763948&dec=43.4200529433,0.0652487,0.87424952,0.04567631,-19.42113113,-21.00503731,-22.08900833,-22.37462807,10.83210278,7.74703646,0.91425985,-2.59E-01,32.49355698,5.76E+14,7.46E-01
587731868023718050,181.1353644,53.94171238,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=181.13536435&dec=53.941712378,0.049733,0.95238101,0,-19.33415031,-21.00276947,-22.16675568,-22.40220642,10.86138344,12.82321835,0.93695843,2.69E-01,1.95645154,2.82E+13,7.83E-01
588018056736473430,247.369869,32.07628697,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=247.369869022&dec=32.0762869711,0.0817454,0.94984537,0.05015469,-18.42390633,-20.34725952,-21.44133568,-21.73362541,10.60150528,4.19098902,1,-8.79E-01,19.859972,1.86E+15,7.52E-01
587734950202441991,152.2276007,11.5512425,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=152.22760065&dec=11.5512424981,0.0706282,0.85667831,0.14332177,-19.42105484,-20.9683857,-22.04480743,-22.31443405,10.76253986,7.386971,0.80056375,-7.83E-01,37.27010727,4.52E+14,7.12E-01
587729386076111058,170.9799125,58.53471035,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=170.9799125&dec=58.5347103545,0.0535324,0.88205481,0.10189479,-18.78677368,-20.54433632,-21.68461609,-21.96516609,10.6853714,7.32120323,0.79023993,7.89E-02,4.69134235,1.03E+14,7.80E-01
587724650337140809,194.4815956,-1.7378757,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=194.481595634&dec=-1.73787570299,0.0827555,0.83653402,0.12027527,-19.44140434,-21.01428604,-22.08714867,-22.28692436,10.81464863,8.65963554,0.84196383,2.82E-01,1.26910758,4.48E+14,7.24E-01
587725039020933165,186.3587233,-3.70827721,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=186.358723253&dec=-3.70827721391,0.0800743,1,0,-19.81533051,-21.59466171,-22.76049995,-22.97260284,11.12032986,10.66279602,0.67699468,-1.32E-01,27.3125515,6.63E+14,7.88E-01
587736941451018403,230.3064169,30.53882837,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=230.306416935&dec=30.5388283726,0.0760198,0.82365829,0.07617617,-18.21740341,-19.92656708,-21.03724098,-21.33070374,10.42852688,3.334203,0.72258222,1.38E+00,0.40309948,8.47E+14,7.61E-01
587735697525571692,217.4667292,54.08194027,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=217.466729236&dec=54.0819402727,0.0429555,0.80645162,0.09677419,-18.23084259,-19.89894676,-20.98739433,-21.21444893,10.38502502,5.9754529,0.86638081,6.31E-01,0.73512584,1.81E+13,7.42E-01
587731891650101403,172.2288543,57.54758319,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=172.228854267&dec=57.5475831893,0.0678859,0.90890241,0.09109757,-18.96732712,-20.56467056,-21.58427811,-21.79262352,10.63128185,11.82539845,0.68420166,6.36E-01,3.34303236,3.76E+13,7.10E-01
588017948811984984,174.9868533,42.43611378,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=174.986853289&dec=42.436113783,0.0700196,0.91666669,0.04166667,-18.95470238,-20.55903244,-21.59096146,-21.82110596,10.62752247,5.07512236,0.66645038,-6.74E-01,14.90826035,1.06E+14,7.11E-01
587741421099024767,126.2940156,18.07811075,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=126.294015617&dec=18.0781107533,0.0824846,0.88437963,0.05211341,-19.1713047,-20.67757416,-21.61983871,-21.83708763,10.61035633,5.19345093,0.79948437,-9.79E-01,-999,-9.99E+02,6.65E-01
588011218066145358,222.7299787,56.17270439,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=222.729978704&dec=56.1727043854,0.0642926,0.9253726,0.04955339,-19.18140411,-20.79719925,-21.95401382,-22.21199226,10.78410053,7.37240219,0.85873371,-5.55E-01,35.95518112,6.10E+14,7.81E-01
587729158447235372,235.1340357,2.77329,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=235.134035707&dec=2.77328999569,0.0845304,0.87096769,0.09677419,-19.18727875,-21.00849724,-22.1817131,-22.49541855,10.88617706,5.72090006,0.76882648,-2.72E-01,19.91368866,1.88E+14,7.94E-01
587739646737317948,147.7796987,26.281475,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=147.779698655&dec=26.2814749953,0.0526056,0.84956819,0.09949085,-18.61273003,-20.13855553,-21.12462616,-21.28195572,10.44538689,6.8567977,0.65274256,-1.87E-01,-999,-9.99E+02,7.37E-01
588013383276953702,169.8025667,51.68983747,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=169.802566742&dec=51.6898374743,0.0780294,0.81391513,0.1302055,-19.25056839,-21.03689194,-22.11664772,-22.39998055,10.85566139,6.48907948,0.70427287,1.03E+00,0.62648517,5.01E+13,7.39E-01
587738195041124438,120.3971668,52.27380097,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=120.397166805&dec=52.2738009717,0.0524761,0.81814009,0.03177784,-18.91676903,-21.09742546,-22.28122902,-22.58854866,10.94284058,11.96641541,0.71543008,-3.52E-01,31.45070267,8.51E+13,7.93E-01
587725552287416433,191.884389,67.85920466,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=191.884388953&dec=67.8592046553,0.080828,0.84325904,0.08372089,-19.38435745,-21.00882149,-22.16965294,-22.42398262,10.86700439,8.77951717,0.73392892,-6.29E-01,35.93323135,1.01E+14,7.86E-01
587739707944403119,209.8520816,27.95159993,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=209.852081574&dec=27.9515999296,0.0791975,0.81913584,0.07925939,-17.90995598,-19.96928596,-21.0749836,-21.36985207,10.47696781,4.24131727,0.90200698,1.12E+00,-999,-9.99E+02,7.62E-01
587739609176145945,216.1546149,28.68912609,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=216.154614914&dec=28.6891260921,0.0383935,1,0,-18.92993736,-20.6566124,-21.82346725,-22.09853745,10.7029705,10.90676022,0.88398123,-9.99E-02,-999,-9.99E+02,7.75E-01
588017704000487542,171.2684364,12.41952329,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=171.268436397&dec=12.4195232905,0.0836387,0.82778823,0.13770616,-19.08438301,-20.99372101,-22.13952255,-22.38369179,10.87171841,7.93302584,0.5973621,2.16E-01,7.68177891,5.48E+13,7.72E-01
587739608622628997,172.0110623,31.54479626,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=172.011062324&dec=31.5447962561,0.0746471,0.93956107,0.06043883,-18.90169716,-20.6610527,-21.84025002,-22.14881706,10.76387787,6.33532953,0.62555599,-7.65E-01,17.99013519,4.10E+13,7.86E-01
587729972328005689,226.803032,-0.95977819,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=226.803032005&dec=-0.959778191372,0.044031,0.939394,0.03030303,-19.01411629,-20.15621185,-21.0234375,-21.17697334,10.0113554,6.59600258,0.9051761,-1.20E+00,21.32979584,2.93E+13,5.68E-01
587726031712157934,181.1302703,1.71197529,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=181.130270264&dec=1.71197529171,0.0779411,0.87651736,0.06624527,-18.39611816,-20.27821732,-21.38386345,-21.69817734,10.57243633,4.88436651,0.72248715,-1.99E-01,11.62165928,6.87E+12,7.66E-01
588017604693917754,214.3946027,40.90861477,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=214.394602683&dec=40.9086147721,0.068427,0.87476176,0.08173967,-18.37387466,-19.9283905,-21.02474403,-21.29056931,10.40949154,5.09840202,0.79916078,-6.14E-01,27.35141754,6.10E+14,7.46E-01
587726031177187497,185.510132,1.39499287,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=185.510131967&dec=1.39499287136,0.0810324,0.91300231,0.08699762,-19.68449593,-21.45458603,-22.63054276,-22.90328789,11.08188534,8.80694771,0.75485367,1.12E+00,13.72703075,6.63E+14,8.00E-01
587727223015473392,339.5040503,14.29894808,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=339.504050278&dec=14.2989480779,0.0838975,0.969697,0,-20.20221138,-22.04627419,-23.15553474,-23.38676262,11.26940918,12.08528519,0.90459716,3.46E-01,22.37858582,1.96E+14,7.40E-01
587733081884852451,177.0032477,55.76148195,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=177.003247648&dec=55.7614819521,0.0515755,0.9464286,0.03571429,-19.76212883,-21.92225266,-23.1511116,-23.26054382,11.29317474,23.33802032,0.71553355,1.32E+00,0.02368328,3.42E+14,8.28E-01
587724234253271147,21.85706437,15.52659738,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=21.8570643721&dec=15.5265973818,0.0523708,0.94999999,0,-18.90903664,-20.788517,-21.93705559,-22.21077347,10.78099918,8.68261528,0.89684057,-5.21E-01,33.51350403,2.22E+14,7.80E-01
587725552810459178,128.4221927,54.54932206,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=128.422192649&dec=54.5493220569,0.0314827,0.94915253,0.01694915,-19.36594772,-21.38914108,-22.62556839,-22.8374176,11.06146145,22.20628738,0.72148669,3.86E-01,83.74185181,1.41E+14,8.21E-01
587739295624593467,165.3101452,33.68562182,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=165.310145189&dec=33.6856218176,0.081632,0.91126537,0.08873464,-19.37639618,-21.00788307,-22.13682556,-22.42419815,10.8878212,8.26551819,0.83986449,-8.84E-01,26.08139992,1.90E+14,7.76E-01
587739811035480457,241.1607191,16.59917306,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=241.160719113&dec=16.5991730624,0.0439634,0.82352942,0.1029412,-17.87467766,-19.60706139,-20.71787453,-20.97573662,10.29402542,4.20474815,0.72761148,1.34E+00,-999,-9.99E+02,7.54E-01
588017947735818358,167.8961235,40.76491048,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=167.896123446&dec=40.7649104777,0.073502,0.85714293,0.03571429,-17.87703896,-19.52395248,-20.62351036,-20.88501549,10.24984169,2.75050139,0.85874379,1.84E+00,0.23894124,4.90E+14,7.61E-01
587730774415507684,336.1467782,13.27124577,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=336.146778234&dec=13.2712457698,0.0840574,0.82505894,0.09467994,-18.41550064,-19.85260391,-21.01089478,-21.38861656,10.39942074,3.28010511,0.93592674,-4.54E-01,25.65226364,3.66E+13,7.81E-01
587731873919598622,114.0036231,27.65724539,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=114.003623063&dec=27.657245394,0.079277,0.92592591,0.03703704,-19.13267517,-21.52974701,-22.91849327,-23.34106445,11.31123161,18.6470089,0.6515168,2.37E-01,7.4463172,5.84E+13,1.33E+00
587739709016834150,206.6598,29.29795432,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=206.659800033&dec=29.2979543227,0.0547591,0.82110471,0.04076737,-17.96899414,-19.54328346,-20.65853119,-20.94112396,10.25255585,3.73805666,0.79560751,-5.92E-01,-999,-9.99E+02,7.49E-01
588017978360725733,198.4381748,38.80678851,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=198.438174807&dec=38.8067885143,0.0726951,0.9130435,0,-19.41493416,-21.15063095,-22.26438904,-22.55908966,10.91585922,7.22890806,0.62669992,8.52E-01,-999,-9.99E+02,7.58E-01
587734304345489531,343.699676,-0.3844353,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=343.699675969&dec=-0.38443529839,0.0674033,0.86093843,0.09032598,-18.03654099,-19.82610512,-20.9423027,-21.16998863,10.35682106,5.00528193,0.74012351,1.19E+00,0.55202037,1.03E+14,7.71E-01
587739157652963407,146.3351917,30.91069832,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=146.335191734&dec=30.9106983231,0.048267,0.88390481,0.04449065,-18.54660797,-20.37356758,-21.57745361,-21.8337307,10.6226244,6.9504714,0.94472951,-1.22E+00,25.98617935,4.41E+13,8.02E-01
588017705087271082,201.7295691,13.17110708,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=201.729569114&dec=13.1711070805,0.0785951,0.83497983,0.12668733,-19.55495453,-21.40052223,-22.50127029,-22.74341583,11.01597977,8.63710213,0.67224127,1.69E-01,-999,-9.99E+02,7.45E-01
588011124916617266,173.3714077,62.72060782,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=173.37140771&dec=62.7206078192,0.0477061,0.94252932,0.05747066,-19.3826828,-21.18796158,-22.28953934,-22.52689171,10.91146755,9.08158302,0.80474234,1.08E+00,27.73915672,3.42E+14,7.36E-01
588017627767177383,188.8688515,45.87517626,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=188.868851518&dec=45.8751762629,0.0795278,0.85663193,0.14336811,-19.28322792,-21.09941673,-22.17524529,-22.39544868,10.87574863,8.46336937,0.855528,-5.62E-01,23.56825829,8.00E+13,7.42E-01
587734893820641373,165.5863816,10.24313213,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=165.586381642&dec=10.2431321314,0.0357488,0.9238432,0.04041868,-19.48099136,-21.19343948,-22.33004761,-22.54893112,10.92645264,16.57533836,0.91292256,6.71E-01,35.30385208,1.12E+14,7.50E-01
588010358542106776,163.4474018,4.09832848,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=163.447401811&dec=4.09832847535,0.0539368,0.85714293,0.1428571,-18.72402382,-20.49102783,-21.64416504,-21.90764618,10.67376232,6.36021662,0.62388998,-4.86E-01,36.05118561,3.73E+13,7.78E-01
587732771590045887,177.1099586,10.07600834,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=177.109958594&dec=10.0760083356,0.0849429,0.96866894,0.03133107,-19.20222664,-20.86348915,-21.98733521,-22.24408531,10.80136204,5.66150236,0.76411748,5.47E-01,5.53235817,6.90E+13,7.69E-01
588017978886914138,166.8059178,38.77256043,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=166.805917819&dec=38.7725604309,0.0619781,0.90675896,0.09324102,-19.30450058,-20.97367859,-22.05884552,-22.31766319,10.80504608,8.93181133,0.68723339,-2.41E-01,29.75884438,1.28E+14,7.35E-01
588018089465938126,230.0202225,36.76454979,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=230.020222463&dec=36.7645497912,0.0650034,0.86965472,0.13034523,-18.92053986,-20.66546249,-21.76687431,-22.04210091,10.7157402,7.9295516,0.72004461,-6.68E-01,14.67179203,6.61E+12,7.53E-01
587735696991256836,225.5459863,50.67720126,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=225.545986265&dec=50.6772012635,0.0655254,0.93119371,0.06880628,-19.27776337,-21.07288361,-22.24826241,-22.48540306,10.9123621,9.12879181,0.69789255,-7.74E-01,28.59016037,6.10E+14,8.00E-01
588010878767136798,198.3539753,4.50796046,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=198.353975295&dec=4.50796046115,0.0591712,0.89999998,0.06666667,-18.95581245,-20.48773384,-21.46139336,-21.69081116,10.57401848,4.71324778,0.6141808,-6.55E-01,39.35668945,1.56E+14,6.83E-01
588016879903703266,131.6575611,29.65072195,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=131.657561073&dec=29.6507219518,0.0706153,0.8631708,0.13682921,-18.94038773,-20.58677292,-21.66647911,-21.90044975,10.6663332,7.66585732,0.90080225,1.46E+00,0.32347268,1.20E+14,7.32E-01
587736584975417552,241.0938929,26.78490286,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=241.093892911&dec=26.7849028561,0.0447377,0.8163265,0.06122449,-17.74611092,-19.94717026,-21.04673576,-21.23463249,10.4312315,7.62777615,0.82126081,-1.78E-01,3.2707839,1.04E+13,7.38E-01
588017703492059459,237.2030456,7.7171635,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=237.20304564&dec=7.71716349786,0.0715691,0.84733665,0.15266344,-19.17858124,-20.76512337,-21.91832733,-22.16433716,10.76439667,8.49982071,0.80550569,1.83E-01,-999,-9.99E+02,7.68E-01
587733603719053438,215.0163708,55.80980741,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=215.016370775&dec=55.8098074051,0.0784799,0.89696562,0.07359607,-19.11501503,-20.92289162,-22.08274078,-22.35112,10.85328197,8.32722473,0.84566039,4.15E-02,2.18068552,1.99E+13,7.84E-01
587732483273195663,142.4542823,41.18889708,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=142.454282333&dec=41.1888970779,0.0635697,0.92333978,0.05962463,-19.44883156,-21.05707359,-22.19938087,-22.48116112,10.83519745,8.79803944,0.70606518,-6.53E-01,45.95458603,6.57E+14,7.67E-01
587733429771436218,224.2721172,54.5036881,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=224.272117179&dec=54.5036880975,0.0745504,1,0,-19.68631554,-21.4418335,-22.5621376,-22.8240509,11.03596878,11.79138184,0.66511714,-4.46E-01,5.92943001,5.32E+13,7.53E-01
587735348033683606,174.1311859,14.42999112,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=174.131185929&dec=14.4299911188,0.0819069,0.9218747,0.02771833,-19.32246208,-21.12302589,-22.25360489,-22.57058525,10.91533566,6.46618509,0.8708058,6.50E-01,3.91956043,5.49E+14,7.71E-01
